Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Gross Revenue,Date,Time,Payment,Unit Cost
737-88-5876,A,Chennai,Member,Male,Home and lifestyle,23.29,4,1.16,97.82,3/19/2019,11:52,Credit card,4.89
548-48-3156,A,Chennai,Member,Female,Food and beverages,83.34,2,4.17,175.01,3/19/2019,13:37,Cash,15
593-08-5916,A,Chennai,Normal,Female,Fashion accessories,15.5,1,0.78,16.28,3/19/2019,15:23,Credit card,2.64
142-63-6033,B,Mumbai,Normal,Male,Home and lifestyle,92.36,5,4.62,484.89,3/20/2019,19:17,Ewallet,16.62
213-72-6612,A,Chennai,Normal,Male,Food and beverages,43.25,2,2.16,90.83,3/20/2019,15:56,Cash,8.22
537-72-0426,C,Nagpur,Member,Male,Fashion accessories,70.99,10,3.55,745.4,3/20/2019,16:28,Cash,13.49
828-61-5674,A,Chennai,Member,Male,Sports and travel,44.02,10,2.2,462.21,3/20/2019,19:57,Credit card,7.48
650-98-6268,B,Mumbai,Member,Female,Food and beverages,20.87,3,1.04,65.74,3/20/2019,13:53,Credit card,4.17
632-32-4574,B,Mumbai,Normal,Male,Sports and travel,75.92,8,3.8,637.73,3/20/2019,14:14,Cash,11.39
451-28-5717,C,Nagpur,Member,Female,Home and lifestyle,83.17,6,4.16,523.97,3/20/2019,11:23,Cash,19.13
760-90-2357,A,Chennai,Member,Male,Electronic accessories,74.51,6,3.73,469.41,3/20/2019,15:08,Ewallet,15.65
514-37-2845,B,Mumbai,Normal,Male,Fashion accessories,99.25,2,4.96,208.43,3/20/2019,13:02,Cash,17.87
509-29-3912,A,Chennai,Member,Female,Sports and travel,38.72,9,1.94,365.9,3/20/2019,12:24,Ewallet,7.74
436-54-4512,A,Chennai,Member,Female,Food and beverages,91.61,1,4.58,96.19,3/20/2019,19:44,Cash,18.32
182-88-2763,B,Mumbai,Member,Male,Food and beverages,79.91,3,4,251.72,3/20/2019,19:28,Credit card,15.98
574-31-8277,B,Mumbai,Member,Male,Fashion accessories,33.63,1,1.68,35.31,3/20/2019,19:55,Cash,7.4
436-54-4512,A,Chennai,Normal,Male,Home and lifestyle,93.96,9,4.7,887.92,3/20/2019,11:32,Cash,15.03
102-06-2002,C,Nagpur,Member,Male,Sports and travel,25.25,5,1.26,132.56,3/20/2019,17:52,Cash,4.04
827-26-2100,A,Chennai,Member,Male,Home and lifestyle,33.84,9,1.69,319.79,3/21/2019,16:21,Ewallet,6.09
512-98-1403,A,Chennai,Member,Female,Electronic accessories,26.48,3,1.32,83.41,3/21/2019,10:40,Ewallet,5.83
527-09-6272,A,Chennai,Member,Female,Electronic accessories,28.45,5,1.42,149.36,3/21/2019,10:17,Credit card,4.55
438-01-4015,B,Mumbai,Member,Female,Sports and travel,49.49,4,2.47,207.86,3/21/2019,15:25,Ewallet,7.92
448-61-3783,A,Chennai,Normal,Female,Electronic accessories,90.02,8,4.5,756.17,3/21/2019,16:08,Credit card,16.2
500-02-2261,C,Nagpur,Normal,Female,Food and beverages,57.29,6,2.86,360.93,3/21/2019,17:04,Ewallet,9.74
227-03-5010,A,Chennai,Member,Female,Home and lifestyle,52.59,8,2.63,441.76,3/22/2019,19:20,Credit card,8.94
616-24-2851,B,Mumbai,Member,Female,Fashion accessories,17.87,4,0.89,75.05,3/22/2019,14:42,Ewallet,3.04
630-74-5166,A,Chennai,Normal,Male,Sports and travel,62.13,6,3.11,391.42,3/22/2019,20:19,Cash,12.43
802-43-8934,A,Chennai,Normal,Male,Home and lifestyle,18.28,1,0.91,19.19,3/22/2019,15:05,Credit card,2.92
472-15-9636,A,Chennai,Normal,Male,Home and lifestyle,50.93,8,2.55,427.81,3/22/2019,19:36,Ewallet,9.68
394-30-3170,B,Mumbai,Member,Female,Sports and travel,88.43,8,4.42,742.81,3/22/2019,19:35,Credit card,17.69
554-53-3790,B,Mumbai,Normal,Male,Sports and travel,37.02,6,1.85,233.23,3/22/2019,18:33,Cash,6.66
550-84-8664,A,Chennai,Normal,Male,Sports and travel,85.91,5,4.3,451.03,3/22/2019,14:33,Credit card,17.18
674-56-6360,A,Chennai,Normal,Male,Electronic accessories,95.15,1,4.76,99.91,3/22/2019,14:00,Cash,18.08
886-18-2897,A,Chennai,Normal,Female,Food and beverages,56.56,5,2.83,296.94,3/22/2019,19:06,Credit card,11.88
333-73-7901,C,Nagpur,Normal,Female,Health and beauty,54.92,8,2.75,461.33,3/23/2019,13:24,Ewallet,12.63
865-92-6136,A,Chennai,Normal,Male,Food and beverages,52.75,3,2.64,166.16,3/23/2019,10:16,Ewallet,10.55
608-96-3517,B,Mumbai,Member,Female,Fashion accessories,91.54,4,4.58,384.47,3/23/2019,19:20,Credit card,16.48
407-63-8975,A,Chennai,Normal,Male,Food and beverages,73.88,6,3.69,465.44,3/23/2019,19:16,Ewallet,11.08
851-28-6367,A,Chennai,Member,Male,Sports and travel,15.5,10,0.78,162.75,3/23/2019,10:55,Ewallet,3.41
856-22-8149,A,Chennai,Normal,Female,Home and lifestyle,25.29,1,1.26,26.55,3/23/2019,10:13,Ewallet,4.55
795-49-7276,A,Chennai,Normal,Male,Fashion accessories,37.15,4,1.86,156.03,3/23/2019,18:59,Ewallet,6.32
386-27-7606,C,Nagpur,Member,Female,Home and lifestyle,81.2,7,4.06,596.82,3/23/2019,15:59,Credit card,15.43
733-29-1227,C,Nagpur,Normal,Male,Home and lifestyle,55.61,7,2.78,408.73,3/23/2019,12:41,Cash,9.45
474-33-8305,C,Nagpur,Member,Male,Fashion accessories,67.39,7,3.37,495.32,3/23/2019,13:23,Ewallet,13.48
884-80-6021,A,Chennai,Member,Female,Electronic accessories,73.47,10,3.67,771.44,3/23/2019,13:14,Ewallet,14.69
588-01-7461,C,Nagpur,Normal,Female,Food and beverages,33.98,9,1.7,321.11,3/24/2019,10:43,Cash,7.82
560-30-5617,B,Mumbai,Normal,Female,Sports and travel,24.77,5,1.24,130.04,3/24/2019,18:27,Cash,5.2
593-95-4461,C,Nagpur,Member,Male,Home and lifestyle,74.86,1,3.74,78.6,3/24/2019,14:49,Cash,13.47
835-16-0096,C,Nagpur,Member,Male,Sports and travel,14.7,5,0.74,77.18,3/24/2019,13:48,Ewallet,3.23
468-88-0009,A,Chennai,Member,Male,Home and lifestyle,65.94,4,3.3,276.95,3/24/2019,10:29,Cash,15.17
334-64-2006,A,Chennai,Member,Female,Home and lifestyle,70.32,2,3.52,147.67,3/24/2019,14:22,Ewallet,10.55
725-67-2480,B,Mumbai,Member,Female,Fashion accessories,58.75,6,2.94,370.13,3/24/2019,18:14,Credit card,9.99
538-22-0304,C,Nagpur,Normal,Male,Electronic accessories,64.95,10,3.25,681.98,3/24/2019,18:27,Cash,12.99
118-62-1812,C,Nagpur,Member,Female,Home and lifestyle,78.38,4,3.92,329.2,3/24/2019,17:56,Cash,12.54
851-98-3555,B,Mumbai,Normal,Female,Health and beauty,82.88,5,4.14,435.12,3/24/2019,14:08,Credit card,17.4
641-62-7288,B,Mumbai,Normal,Male,Home and lifestyle,99.92,6,5,629.5,3/24/2019,13:33,Ewallet,18.98
699-14-3026,C,Nagpur,Normal,Male,Electronic accessories,85.39,7,4.27,627.62,3/25/2019,18:30,Ewallet,17.93
362-58-8315,C,Nagpur,Normal,Male,Fashion accessories,76.52,5,3.83,401.73,3/25/2019,10:23,Cash,15.3
340-66-0321,A,Chennai,Member,Male,Electronic accessories,36.36,4,1.82,152.71,3/25/2019,13:07,Cash,5.45
110-05-6330,C,Nagpur,Normal,Female,Food and beverages,39.43,6,1.97,248.41,3/25/2019,20:18,Credit card,8.28
282-35-2475,B,Mumbai,Normal,Female,Sports and travel,93.31,2,4.67,195.95,3/25/2019,17:53,Cash,19.6
134-75-2619,A,Chennai,Member,Male,Electronic accessories,19.32,7,0.97,142,3/25/2019,18:51,Cash,4.06
156-95-3964,A,Chennai,Normal,Female,Food and beverages,55.39,4,2.77,232.64,3/25/2019,15:19,Ewallet,9.42
366-43-6862,B,Mumbai,Normal,Male,Electronic accessories,52.89,4,2.64,222.14,3/25/2019,16:32,Ewallet,9.52
605-03-2706,A,Chennai,Normal,Female,Health and beauty,15.8,3,0.79,49.77,3/25/2019,18:02,Cash,3.63
163-56-7055,C,Nagpur,Member,Male,Fashion accessories,48.71,1,2.44,51.15,3/26/2019,19:20,Cash,7.79
163-56-7055,C,Nagpur,Member,Male,Health and beauty,43.7,2,2.19,91.77,3/26/2019,18:03,Cash,6.99
411-77-0180,A,Chennai,Member,Male,Electronic accessories,72.2,7,3.61,530.67,3/26/2019,20:14,Ewallet,13
449-27-2918,B,Mumbai,Member,Female,Sports and travel,39.12,1,1.96,41.08,3/26/2019,11:02,Credit card,5.87
734-91-1155,B,Mumbai,Normal,Female,Electronic accessories,45.71,3,2.29,143.99,3/26/2019,10:34,Credit card,7.31
236-27-1144,C,Nagpur,Normal,Female,Food and beverages,16.31,9,0.82,154.13,3/26/2019,10:31,Ewallet,3.26
797-88-0493,A,Chennai,Normal,Female,Health and beauty,64.27,4,3.21,269.93,3/26/2019,13:54,Cash,14.78
487-79-6868,B,Mumbai,Member,Female,Home and lifestyle,12.29,9,0.61,116.14,3/26/2019,19:28,Credit card,2.83
587-73-4862,A,Chennai,Member,Female,Health and beauty,10.69,5,0.53,56.12,3/26/2019,11:07,Ewallet,1.82
760-53-9233,A,Chennai,Member,Male,Fashion accessories,41.28,3,2.06,130.03,3/26/2019,18:37,Credit card,7.02
807-34-3742,A,Chennai,Normal,Male,Fashion accessories,52.38,1,2.62,55,3/26/2019,19:44,Cash,10.48
595-94-9924,A,Chennai,Member,Female,Health and beauty,27.73,5,1.39,145.58,3/26/2019,20:21,Credit card,6.1
859-97-6048,C,Nagpur,Member,Male,Electronic accessories,84.25,2,4.21,176.93,3/26/2019,14:13,Credit card,12.64
106-35-6779,A,Chennai,Member,Male,Home and lifestyle,44.34,2,2.22,93.11,3/27/2019,11:26,Cash,9.75
633-44-8566,A,Chennai,Member,Male,Food and beverages,49.38,7,2.47,362.94,3/27/2019,20:35,Credit card,7.9
238-49-0436,A,Chennai,Normal,Male,Health and beauty,32.46,8,1.62,272.66,3/27/2019,13:48,Credit card,7.47
423-57-2993,B,Mumbai,Normal,Male,Sports and travel,93.39,6,4.67,588.36,3/27/2019,19:18,Ewallet,16.81
278-86-2735,A,Chennai,Normal,Female,Food and beverages,52.34,3,2.62,164.87,3/27/2019,14:03,Cash,9.42
794-32-2436,B,Mumbai,Member,Male,Electronic accessories,55.67,2,2.78,116.91,3/27/2019,15:08,Ewallet,12.25
794-32-2436,B,Mumbai,Normal,Male,Food and beverages,32.32,3,1.62,101.81,3/27/2019,19:11,Credit card,5.82
186-71-5196,A,Chennai,Member,Female,Food and beverages,79.54,2,3.98,167.03,3/27/2019,16:30,Ewallet,16.7
313-66-9943,B,Mumbai,Member,Female,Food and beverages,29.15,3,1.46,91.82,3/27/2019,20:29,Credit card,4.96
702-83-5291,C,Nagpur,Member,Male,Fashion accessories,99.82,9,4.99,943.3,3/27/2019,10:43,Cash,14.97
212-62-1842,A,Chennai,Normal,Male,Food and beverages,58.26,6,2.91,367.04,3/28/2019,16:44,Cash,13.4
573-58-9734,B,Mumbai,Normal,Female,Fashion accessories,30.37,3,1.52,95.67,3/28/2019,13:41,Ewallet,5.47
633-09-3463,C,Nagpur,Normal,Female,Electronic accessories,47.65,3,2.38,150.1,3/28/2019,12:58,Credit card,9.05
531-80-1784,A,Chennai,Normal,Male,Electronic accessories,26.02,7,1.3,191.25,3/28/2019,17:38,Cash,4.42
266-76-6436,C,Nagpur,Member,Female,Food and beverages,38.6,3,1.93,121.59,3/28/2019,13:57,Ewallet,6.95
470-32-9057,A,Chennai,Member,Male,Food and beverages,51.34,5,2.57,269.54,3/28/2019,15:31,Credit card,10.78
544-32-5024,C,Nagpur,Member,Female,Food and beverages,49.79,4,2.49,209.12,3/28/2019,19:16,Credit card,9.46
420-97-3340,A,Chennai,Normal,Female,Food and beverages,71.68,3,3.58,225.79,3/28/2019,15:30,Credit card,12.19
420-97-3340,A,Chennai,Member,Female,Fashion accessories,71.46,7,3.57,525.23,3/28/2019,16:06,Ewallet,15.72
333-23-2632,A,Chennai,Member,Male,Health and beauty,10.08,7,0.5,74.09,3/28/2019,20:14,Cash,2.02
829-34-3910,A,Chennai,Normal,Female,Health and beauty,71.38,10,3.57,749.49,3/29/2019,19:21,Cash,12.13
766-85-7061,B,Mumbai,Normal,Male,Health and beauty,87.87,10,4.39,922.64,3/29/2019,10:25,Ewallet,15.82
727-75-6477,C,Nagpur,Normal,Male,Electronic accessories,28.84,4,1.44,121.13,3/29/2019,14:44,Cash,6.63
291-21-5991,B,Mumbai,Member,Male,Health and beauty,61.29,5,3.06,321.77,3/29/2019,14:28,Cash,12.87
425-85-2085,B,Mumbai,Member,Male,Health and beauty,54.86,5,2.74,288.02,3/29/2019,16:48,Ewallet,11.52
218-59-9410,A,Chennai,Member,Female,Home and lifestyle,72.42,3,3.62,228.12,3/29/2019,16:54,Ewallet,15.93
186-79-9562,B,Mumbai,Normal,Male,Health and beauty,71.77,7,3.59,527.51,3/29/2019,14:06,Cash,11.48
267-62-7380,C,Nagpur,Member,Male,Electronic accessories,82.34,10,4.12,864.57,3/29/2019,19:12,Ewallet,18.94
743-04-1105,B,Mumbai,Member,Male,Health and beauty,97.22,9,4.86,918.73,3/30/2019,14:43,Ewallet,16.53
286-01-5402,A,Chennai,Normal,Female,Sports and travel,40.23,7,2.01,295.69,3/30/2019,13:22,Cash,8.45
731-59-7531,B,Mumbai,Member,Male,Health and beauty,72.57,8,3.63,609.59,3/30/2019,17:58,Cash,16.69
676-39-6028,A,Chennai,Member,Female,Electronic accessories,64.44,5,3.22,338.31,3/30/2019,17:04,Cash,10.95
131-15-8856,C,Nagpur,Member,Female,Food and beverages,72.52,8,3.63,609.17,3/30/2019,19:26,Credit card,15.95
778-89-7974,C,Nagpur,Normal,Male,Health and beauty,70.21,6,3.51,442.32,3/30/2019,14:58,Cash,14.04
642-61-4706,B,Mumbai,Member,Male,Food and beverages,93.4,2,4.67,196.14,3/30/2019,16:34,Cash,14.94
115-38-7388,C,Nagpur,Member,Female,Fashion accessories,10.18,8,0.51,85.51,3/30/2019,12:51,Credit card,1.63
291-55-6563,A,Chennai,Member,Female,Home and lifestyle,34.42,6,1.72,216.85,3/30/2019,12:45,Ewallet,5.85
361-85-2571,A,Chennai,Normal,Female,Sports and travel,89.48,5,4.47,469.77,3/30/2019,10:18,Cash,16.11
364-34-2972,C,Nagpur,Member,Male,Electronic accessories,96.82,3,4.84,304.98,3/30/2019,20:37,Cash,21.3
